,,Enron Europe - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(194,617)",0 ,0 ,0 ,0 ,0 ,"(7,430,693)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,800,000 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(384,783)",0 ,0 ,0 ,0 ,"18,748,616 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"10,748,000 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"32,850 ","(32,850)",0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Europe - Public Total,"3,950,544 ","(303,888)","4,558,321 ","(303,888)",0 ,0 ,0 ,0 ,"(33,410)","307,229 ",0 ,0 ,0 ,0 ,"2,457,832 ",0 ,"307,229 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(301,112)",0 ,0 ,0 ,0 ,"301,112 ","(31,000)",0 ,"(293,422)",0 ,0 ,"(880,267)",0 ,0 ,0 ,0 ,0 ,0 ,(0),0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(31,910)",0 ,0 ,"(298,429)",0 ,"(596,859)","(298,429)",0 ,0 ,0 ,0 ,0 ,0 ,"298,429 ","1,193,717 ","65,403 ","261,706 ","589,689 ","294,844 ",0 ,0 ,0 ,0 ,"294,844 ",0 ,"(294,844)","(294,844)",0 ,0 ,"294,844 ",0 ,0 ,"(294,844)",0 ,0 ,0 ,"1,473,786 ","293,111 ",0 ,0 ,0 ,"(78,342)","153,084 ","459,252 ",0 ,0 ,0 ,"(459,252)","(153,084)","306,168 ","(153,084)","(153,084)",0 ,0 ,0 ,0 ,"1,419,493 ","(862,830)","1,530,840 ","(248,268)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,940 ",0 ,0 ,0 ,0 ,0 ,0 ,"(310,335)",0 ,0 ,(333),"(310,668)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"310,668 ","310,668 ","12,932 ",0 ,0 ,0 ,"310,305 ",0 ,"620,609 ","(620,609)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,(0),0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Europe Total,"3,950,544 ","(303,888)","4,558,321 ","(303,888)",0 ,0 ,0 ,0 ,"(33,410)","307,229 ",0 ,0 ,0 ,0 ,"2,457,832 ",0 ,"307,229 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(301,112)",0 ,0 ,0 ,0 ,"301,112 ","(225,617)",0 ,"(293,422)",0 ,0 ,"(880,267)","(7,430,693)",0 ,0 ,0 ,0 ,0 ,(0),0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(31,910)",0 ,0 ,"(298,429)",0 ,"1,203,141 ","(298,429)",0 ,0 ,0 ,0 ,0 ,0 ,"298,429 ","1,193,717 ","65,403 ","261,706 ","589,689 ","294,844 ",0 ,0 ,0 ,0 ,"294,844 ",0 ,"(294,844)","(294,844)",0 ,0 ,"294,844 ",0 ,0 ,"(294,844)",0 ,0 ,0 ,"1,089,002 ","293,111 ",0 ,0 ,0 ,"18,670,274 ","153,084 ","459,252 ",0 ,0 ,0 ,"(459,252)","(153,084)","306,168 ","(153,084)","(153,084)",0 ,0 ,0 ,0 ,"1,419,493 ","(862,830)","1,530,840 ","(248,268)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,940 ",0 ,0 ,0 ,0 ,0 ,0 ,"(310,335)",0 ,0 ,(333),"(310,668)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"310,668 ","310,668 ","12,932 ","10,748,000 ",0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EBS Public Total,"593,725 ","(157,675)","(307,320)","365,951 ","783,414 ","(90,644)","(588,328)","(14,843)","45,137 ","(14,168)","(123,333)","67,401 ","(462,296)","(485,236)","633,125 ","396,261 ","183,979 ","(67,393)","179,598 ","672,481 ","316,570 ","826,808 ","91,989 ","117,598 ","(105,129)","(80,870)","247,999 ","(274,286)","292,144 ","(596,570)","930,200 ","(180,652)","20,239 ","(64,880)","(293,005)","(565,320)","(316,809)","(32,587)","(613,385)","(383,777)","3,870 ","738,538 ","1,258,472 ","(350,000)","647,461 ","(202,527)","(412,647)","(507,739)","242,261 ","491,663 ","(412,793)","(674,548)","(246,423)","(66,815)","(8,185)","217,859 ","173,364 ","(61,902)","432,587 ","116,815 ","(158,777)","(782,288)","(264,282)","(55,353)","178,424 ","(474,695)","(140,625)","(87,647)","13,989 ","(684,668)","(187,500)","530,945 ","397,620 ","694,495 ","568,298 ","(144,495)","366,516 ","701,331 ","31,097 ","(1,362,787)","903,272 ","(77,527)","383,923 ","1,871,704 ","1,156,091 ","(850,134)","(175,293)","(187,054)","110,272 ","(260,574)","(798,132)","(527,763)","(351,782)","(1,055,347)","615,619 ","87,946 ","(175,891)","(1,055,347)","(58,630)","234,522 ","(820,825)","(762,195)","(469,043)","(117,261)","175,891 ","(469,043)","(820,825)","(117,261)","(351,782)","(1,055,347)","(58,630)","(175,891)","(410,413)","1,876,172 ","99,668,769 ","234,522 ","234,522 ","762,195 ","(879,456)","(469,043)","(1,583,020)","820,825 ","2,169,324 ","(351,782)","234,522 ","117,261 ","(2,889,305)",0 ,0 ,0 ,0 ,0 ,"(100,000,000)","34,442,919 ","26,788,937 ","9,977,512 ","1,776,817 ","86,788,966 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EBS Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(362,073)","(1,046,173)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(4,000,000)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(3,000,000)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EBS Warrants - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Broadband Svcs. Total,"593,725 ","(157,675)","(307,320)","365,951 ","783,414 ","(90,644)","(588,328)","(14,843)","45,137 ","(14,168)","(123,333)","67,401 ","(462,296)","(485,236)","633,125 ","396,261 ","183,979 ","(67,393)","179,598 ","672,481 ","316,570 ","826,808 ","91,989 ","117,598 ","(105,129)","(80,870)","247,999 ","(274,286)","292,144 ","(958,643)","(115,973)","(180,652)","20,239 ","(64,880)","(293,005)","(565,320)","(316,809)","(32,587)","(613,385)","(383,777)","3,870 ","738,538 ","1,258,472 ","(350,000)","647,461 ","(202,527)","(412,647)","(507,739)","242,261 ","491,663 ","(412,793)","(674,548)","(246,423)","(66,815)","(8,185)","217,859 ","173,364 ","(61,902)","432,587 ","116,815 ","(158,777)","(782,288)","(264,282)","(55,353)","178,424 ","(474,695)","(140,625)","(87,647)","13,989 ","(684,668)","(187,500)","530,945 ","397,620 ","694,495 ","568,298 ","(144,495)","366,516 ","701,331 ","31,097 ","(1,362,787)","903,272 ","(77,527)","383,923 ","1,871,704 ","1,156,091 ","(850,134)","(175,293)","(187,054)","110,272 ","(260,574)","(798,132)","(527,763)","(351,782)","(5,055,347)","615,619 ","87,946 ","(175,891)","(1,055,347)","(58,630)","234,522 ","(820,825)","(762,195)","(469,043)","(117,261)","175,891 ","(469,043)","(820,825)","(117,261)","(351,782)","(1,055,347)","(58,630)","(175,891)","(410,413)","1,876,172 ","99,668,769 ","234,522 ","234,522 ","762,195 ","(879,456)","(469,043)","(1,583,020)","820,825 ","2,169,324 ","(351,782)","234,522 ","117,261 ","(2,889,305)",0 ,0 ,0 ,0 ,0 ,"(100,000,000)","34,442,919 ","26,788,937 ","9,977,512 ","1,776,817 ","86,788,966 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(3,000,000)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Networks - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(499,997)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(3,500,000)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Networks - Private Equity Partnerships Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(1,041)","91,000 ","257,713 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(500,000)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"303,928 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(420,137)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,756,037 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"477,994 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Networks Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(1,041)","91,000 ","(242,284)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(4,000,000)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"303,928 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(420,137)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,756,037 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"477,994 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Global Markets - Total Return Swap Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Global Markets - Accrual Income Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(94,228)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"229,707 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"94,228 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"270,902 ",0 ,0 ,0 ,0 ,"(500,609)",0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Global Markets - US Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(28,089)",0 ,0 ,0 ,0 ,"74,905 ",0 ,"1,812,500 ","(1,812,500)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"670,179 ",0 ,0 ,0 ,0 ,"(1,112,326)",0 ,0 ,0 ,0 ,"11,683 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"262,279 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"890,713 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(7,476,965)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(49,365)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Global Markets - US Structured Credit-MTM Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"6,572 ",(520),"3,154 ","9,984 ","25,788 ","1,542 ","602,897 ","(657,223)","(3,084)","5,820 ",28 ,"5,634 ","(1,364)","2,611 ","1,633 ",(434),"10,062 ",(246),"2,289 ","(1,238)","(166,659)","7,943 ","1,457 ","2,123 ","9,429 ",(792),"11,402 ","1,460 ","3,223 ","4,194 ","(8,144)","1,909 ","(2,204)","1,108 ","4,738 ","1,339 ",886 ,"4,122 ","(2,904)","1,495 ","1,397 ","1,735 ",881 ,"2,060 ","4,667 ","2,280 ","2,455 ","1,855 ","5,671 ","2,197 ",648 ,"2,056 ","4,347 ","3,786 ",829 ,694 ,"2,386 ",887 ,"3,418 ",(477),"2,231 ",718 ,"(2,692)","6,069 ","1,097 ","1,821 ",(63),430 ,"5,228 ",260 ,"6,869 ","1,004 ","1,985 ","3,691 ",(978),"3,207 ","1,289 ","1,631 ","3,448 ","285,181 ","2,964 ","1,884 ","2,086 ","(243,749)","(273,034)","1,096 ","1,028 ","2,176 ","6,139 ",(702),"2,088 ","(8,195)","3,910 ","4,611 ","2,589 ","3,626 ","3,470 ",764 ,"3,920 ","1,588 ","1,334 ","1,356 ","5,578 ",119 ,525 ,941 ,"1,938 ","4,804 ",940 ,588 ,836 ,"2,069 ","3,554 ",662 ,"9,568 ","1,968 ",(494),"3,371 ","2,655 ",601 ,124 ,305 ,"4,029 ",(828),(157),612 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Global Markets - US Structured Credit-MTM Total,"9,375 ","9,375 ",0 ,0 ,0 ,0 ,0 ,0 ,"365,260 ",0 ,0 ,0 ,"(1,958,238)","1,958,238 ",0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron-CALME EGM - Private,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Global Markets Total,"9,375 ","9,375 ",0 ,0 ,0 ,0 ,0 ,0 ,"337,170 ","6,572 ",(520),"3,154 ","(1,948,254)","2,058,931 ","1,542 ","2,415,397 ","(2,469,723)","(3,084)","5,820 ",28 ,"5,634 ","(1,364)","2,611 ","1,633 ",(434),"10,062 ",(246),"2,289 ","(1,238)","(166,659)","1,280,432 ","1,457 ","2,123 ","9,429 ",(792),"(1,100,924)","1,460 ","3,223 ","4,194 ","(8,144)","13,592 ","(2,204)","1,108 ","4,738 ","1,339 ",886 ,"4,122 ","(2,904)","1,495 ","1,397 ","1,735 ",881 ,"2,060 ","4,667 ","2,280 ","2,455 ","1,855 ","5,671 ","2,197 ",648 ,"2,056 ","4,347 ","3,786 ",829 ,694 ,"2,386 ",887 ,"3,418 ",(477),"2,231 ",718 ,"(2,692)","6,069 ","1,097 ","1,821 ",(63),"262,709 ","5,228 ",260 ,"6,869 ","1,004 ","1,985 ","3,691 ",(978),"3,207 ","1,289 ","1,631 ","3,448 ","285,181 ","2,964 ","1,884 ","2,086 ","(243,749)","523,451 ","1,096 ","1,028 ","2,176 ","6,139 ",(702),"2,088 ","(8,195)","3,910 ","4,611 ","2,589 ","233,333 ","3,470 ","(7,476,201)","3,920 ","1,588 ","1,334 ","1,356 ","5,578 ",119 ,"94,753 ",941 ,"1,938 ","(44,561)",940 ,588 ,836 ,"2,069 ","3,554 ",662 ,"280,470 ","1,968 ",(494),"3,371 ","2,655 ","(500,008)",124 ,305 ,"4,029 ",(828),(157),612 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
