Source d'informations: GRD,,,,Source d'informations: GRD et GRT,,Source d'informations: GRD ,,,Source d'informations: GRD ,,,,,,,,,Source d'informations: GRT,,,,,,,,,,Observations
Communes,,,,PITD,,,,,GRD de rang 1,,,GRD de rang 2,,,GRD de rang 3,,,GRT,,,,,,,,,,
 Code Insee,Libellé,Distribution gérée par un GRD de rang 1 ou  2   ,Coefficient tarif de proximité,Code,Libellé,Code de la station météo rattachée au PITD,Nom de la station météo rattachée au PITD,Zone climatique du PITD,Code,Nom ,Contact,Code,Nom ,Contact,Code,Nom ,Contact,Code,Nom,Nombre de postes de livraison Transport/Distribution rattachés au PITD, Type de gaz, Niveau Tarifaire Régional (NTR),Zone de Sortie,GDTF,TIGF, Zone Equilbrage, Contact ,
01288,PERON,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01289,PERONNAS,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01290,PEROUGES,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,(*) Aussi alimenté par L6043 (MEXIMIEUX)  
01294,PEYRIEU,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01301,POLLIAT,,1,GD0093,MONTREVEL-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01304,PONT D AIN,,1,GD0153,AMBERIEU-EN-BUGEY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01305,PONT DE VAUX,,1,GD0094,PONT-DE-VAUX,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,13,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01306,PONT DE VEYLE,,"1,75",GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01307,PORT,,1,GD0091,IZERNORE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,13,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01313,PREVESSIN MOENS,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,(*) Egalement alimentée par PAPE L0210 et L4922  
01320,REPLONGES,,1,GD0210,MACON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,3,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,(*) Egalement alimenté par le PAPE L5037 (EGS PAYS DE L AIN)  
01322,REYRIEUX,,1,GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01323,REYSSOUZE,,1,GD0094,PONT-DE-VAUX,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,13,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01328,ROMANS,,1,GD0158,ROMANS,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,"(*) Attention, Romans dans le département de l'Ain  "
01333,ST ANDRE DE CORCY,,1,GD0144,SAINT-ANDRE-DE-CORCY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01336,ST ANDRE SUR VIEUX JONC,,1,GD0097,SERVAS,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01338,ST BENOIT,,1,GD0150,BREGNIER-CORDON,38384001,Grenoble-Saint-Geoirs,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,9,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01339,ST BERNARD,,"1,75",GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01343,ST CYR SUR MENTHON,,1,GD0093,MONTREVEL-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01344,ST DENIS LES BOURG,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,(*) Comptage pied d'antenne pour les 2 postes transport qui alimentent le PAPE : St Denis Les Bourg DP (LWDPA034) et Bourg en Bresse DP (LWDPA033)  
01345,ST DENIS EN BUGEY,,"1,75",GD0153,AMBERIEU-EN-BUGEY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01347,ST DIDIER DE FORMANS,,1,GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01348,ST DIDIER SUR CHALARONNE,,1,GD0210,MACON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,3,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01353,STE EUPHEMIE,,1,GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01354,ST GENIS POUILLY,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01360,ST JEAN DE GONVILLE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01363,ST JEAN LE VIEUX,,1,GD0153,AMBERIEU-EN-BUGEY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01366,STE JULIE,,1,GD0103,BLYES,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,7,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01369,ST JUST,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01370,ST LAURENT SUR SAONE,,"1,75",GD0210,MACON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,3,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01371,ST MARCEL,,1,GD0144,SAINT-ANDRE-DE-CORCY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01373,ST MARTIN DU FRENE,,1,GD0090,SAINT-MARTIN-DU-FRENE,73329001,Chambery-Aix,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,11,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01376,ST MAURICE DE BEYNOST,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01380,ST NIZIER LE BOUCHOUX,,1,GD0063,SAINT-AMOUR,21473001,Dijon-Longvic,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,0,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01384,ST RAMBERT EN BUGEY,,1,GD0153,AMBERIEU-EN-BUGEY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01385,ST REMY,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01386,ST SORLIN EN BUGEY,,1,GD0101,LAGNIEU,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,9,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01388,ST TRIVIER DE COURTES,,1,GD0205,LOISY,21473001,Dijon-Longvic,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,9,BOURGOGNE,4,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01390,ST VULBAS,,1,GD0103,BLYES,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,7,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01391,SALAVRE,,1,GD0093,MONTREVEL-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01398,SAVIGNEUX,,1,GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01399,SEGNY,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01401,SERGY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01405,SERVAS,,1,GD0097,SERVAS,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01418,THIL,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01419,THOIRY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01420,THOISSEY,,"1,75",GD0210,MACON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,3,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01422,TOSSIAT,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01424,TRAMOYES,,1,GD0143,TRAMOYES,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,0,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01427,TREVOUX,,"1,75",GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01431,VAUX EN BUGEY,,1,GD0101,LAGNIEU,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,9,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01432,VERJON,,1,GD0093,MONTREVEL-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01435,VERSONNEX,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01443,VILLARS LES DOMBES,,1,GD0098,VILLARS-LES-DOMBES,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,7,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01446,VILLENEUVE,,1,GD0136,LYON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01450,VILLIEU LOYES MOLLON,,1,GD0148,VILLIEU-LOYES-MOLLON,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,3,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01451,VIRIAT,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01451,VIRIAT,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
01454,VIRIGNIN,,1,GD0151,BELLEY,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,17,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
01457,VONNAS,,1,GD0161,BOURG-EN-BRESSE,69029001,Lyon-Bron,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,1,LYONNAIS,5,,ZONE SUD,acces-reseau-accueil@grtgaz.com,  
02003,ACY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,(*) PAPE non trouvé dans fichier DT  
02009,ALAINCOURT,,1,GD0942,MOY-DE-L'AISNE,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,2,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02011,AMBLENY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02018,ANIZY LE CHATEAU,,1,GD0948,ANIZY-LE-CHATEAU,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,8,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02019,ANNOIS,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02028,ATHIES SOUS LAON,,1,GD0946,LAON,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,6,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02031,AUBENTON,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02041,AUTREVILLE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02057,BEAUREVOIR,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02059,BEAUTOR,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02061,BECQUIGNY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,(*) Permissions voiries ou dessertes partielles  
02064,BELLEU,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02071,BERNY RIVIERE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02075,BERTHENICOURT,,1,GD0942,MOY-DE-L'AISNE,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,2,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02077,BERZY LE SEC,,1,GD0951,SOISSONS,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,5,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02085,BEZU ST GERMAIN,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02086,BICHANCOURT,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02089,BILLY SUR AISNE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02094,BLESMES,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02095,BOHAIN EN VERMANDOIS,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02100,BONY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,(*) Permissions voiries ou dessertes partielles  
02103,BOUE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02110,BRAINE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02114,BRASLES,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02128,BRUYERES ET MONTBERAULT,,1,GD0946,LAON,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,6,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02131,BUCY LE LONG,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02134,BUIRE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02141,LA CAPELLE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02143,LE CATELET,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02157,CHAMBRY,,1,GD0946,LAON,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,6,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02163,CHARLY SUR MARNE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02165,CHARMES,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02167,CHASSEMY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02168,CHATEAU THIERRY,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02173,CHAUNY,,"1,75",  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02186,CHEZY SUR MARNE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02187,CHIERRY,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02190,CHIVRES VAL,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02191,CHIVY LES ETOUVELLES,,1,GD0946,LAON,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,6,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02196,CLACY ET THIERRET,,1,GD0946,LAON,59343001,Lille-Lesquin,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,B,6,GOURNAY B,5,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
02197,CLAIRFONTAINE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02212,CONDREN,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
02224,COURCELLES SUR VESLES,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,  
